id,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name
AVwcmfYgByjofQCxgHHI,7.5,7.5,USD,"2015,23+Oct",NA,Pizza
AVwcmfYgByjofQCxgHHI,2,2,USD,"2015,23+Oct","With one item, add 0.35 for each additional item",Pizza By The Slice
AVwcmfYgByjofQCxgHHI,14.99,14.99,USD,"2015,23+Oct","Taco meat, onions, black olives, cheddar and mozzarella cheese, taco sauce, lettuce and tomatoes",Taco Pizza
AVwcmfYgByjofQCxgHHI,13.5,13.5,USD,"2015,23+Oct","Mushrooms, onions, green peppers, black olives, and mozzarella cheese",Vegetarian Pizza
AVwcmhOFkufWRAb5w_um,8,8,USD,"2016,10+May",NA,Thin Grilled Pizza or Thick Crust
AVwcmhOFkufWRAb5w_um,NA,NA,NA,"2016,20+Jun",NA,Thin Grilled Pizza or Thick Crust
AVwcmkzOIN2L1WUfm1B1,NA,NA,NA,"2015,19+Oct",NA,Pizza Bread
AVwcmkzOIN2L1WUfm1B1,3.75,3.75,USD,"2017,17+Jan",NA,Pizza Bread
AVwcmMQ6_7pvs4fzw3Ps,13.5,13.5,USD,"2016,02+Mar",Chefs selection of the freshest ingredients. please ask your server for details,Flatbread Pizza of The Day (yazoo Pale Ale)
AVwcmnV0ByjofQCxgIdf,10,10,USD,"2016,24+Mar","Portugese Sausage, Spam, Jalapenos, Pineapple, and Mozzarella Cheese",9th Island Pizza
AVwcmp9nkufWRAb5xBPB,4.25,4.25,USD,"2015,09+Nov",NA,Mexican Pizza
AVwcmxalkufWRAb5xCoI,NA,NA,NA,"2016,02+Apr","Olive oil, fresh garlic, basil and oregano with your choice of toppings",White Pizza
AVwcn3MD_7pvs4fzxLAq,5,5,USD,"2016,28+Mar",NA,Cheese Personal Pizza
AVwcnAtOByjofQCxgM4L,11.59,11.59,USD,"2016,06+May",NA,Cheese Pizza
AVwcnAtOByjofQCxgM4L,2.99,2.99,USD,"2016,06+May",NA,Mini Pizza Bites
AVwcnAtOByjofQCxgM4L,1.99,1.99,USD,"2016,06+May",NA,Pizza By The Slice
AVwcnAtOByjofQCxgM4L,15.99,15.99,USD,"2016,06+May",NA,Specialty Pizza
AVwcnC2kIN2L1WUfm6Qb,22,22,USD,"2015,01+Dec","A great traditional Italian dish our rib steak cooked to your liking with a slice of mozzarella cheese, roasted peppers and fresh sliced mushrooms",Bistecca Alla Pizzaiola
AVwcnC2kIN2L1WUfm6Qb,NA,NA,NA,"2015,01+Dec","A great traditional Italian dish our rib steak cooked to your liking with a slice of mozzarella cheese, roasted peppers and fresh sliced mushrooms",Bistecca Alla Pizzaiola
AVwcnC2kIN2L1WUfm6Qb,9,9,USD,"2015,01+Dec",This dinner original is served with mozzarella cheese and topped with our homemade marinara sauce,Pizza Burger
AVwcnDT5kufWRAb5xF8Y,19,19,USD,"2016,21+Aug",NA,Covaccino Pizza
AVwcnDT5kufWRAb5xF8Y,12,12,USD,"2016,21+Aug","San marzano tomatoes, basil, mozzarella cheese, olive oil",Margarita Pizza
AVwcnDT5kufWRAb5xF8Y,9,9,USD,"2016,21+Aug","San marzano tomatoes, garlic, oregano, olive oil",Marinara Pizza (tomato Pie)
AVwcnDT5kufWRAb5xF8Y,12,12,USD,"2016,21+Aug",Please order with your meal during peak hours,Nutella Pizza
AVwcnDT5kufWRAb5xF8Y,11,11,USD,"2016,21+Aug","Mozzarella cheese, basil garlic, oregano, olive oil",White Pizza
AVwcneD-kufWRAb5xKrk,12,12,USD,"2016,06+Aug",NA,Breakfast Pizza
AVwcneD-kufWRAb5xKrk,10,10,USD,"2016,29+Mar",NA,Breakfast Pizza
AVwcnKeSByjofQCxgOzO,14.99,10.99,USD,"2016,08+Jun","Banana pepper, pepperoni, onion, tomato, feta cheese",Greek Pizza
AVwcnKeSByjofQCxgOzO,14.99,10.99,USD,"2016,08+Jun",NA,Mediterranean Pizza
AVwcnnBKByjofQCxgTeF,9,9,USD,"2016,20+Aug","2 Eggs, Sausage, Bacon, and Cheddar Jack.",Breakfast Pizza
AVwcnnBKByjofQCxgTeF,8,8,USD,"2016,28+Mar","2 Eggs, Sausage, Bacon, and Cheddar Jack.",Breakfast Pizza
AVwcnnBKByjofQCxgTeF,NA,NA,NA,"2015,23+Oct","Soy onion spread, pulled chicken, red pepper, scallion, shitake, mozzarella.",Chicken Teriyaki Flatbread Pizza
AVwcnnBKByjofQCxgTeF,NA,NA,NA,"2015,23+Oct",".Soy onion spread, pulled chicken, red pepper, scallion, shitake, mozzarella",Chicken Teriyaki Pizza
AVwcnnBKByjofQCxgTeF,NA,NA,NA,"2016,20+Aug",NA,Mozzarella Pizza
AVwcnnBKByjofQCxgTeF,NA,NA,NA,"2015,23+Oct",".Red sauce, pork belly, housemade sausage, bacon, ham, mozzarella.",Pork Pie Flatbread Pizza
AVwcnnBKByjofQCxgTeF,NA,NA,NA,"2015,23+Oct",". Smoked pepper sauce, squash, onion, almond, feta, salsa verde",Veggie Flatbread Pizza
AVwcnqrvkufWRAb5xNJu,7.95,7.95,USD,"2016,05+Apr",NA,10 Inches Pizza Cheese
AVwcnqrvkufWRAb5xNJu,16.95,16.95,USD,"2016,05+Apr",NA,16 Inches Pizza Cheese
AVwcnr2H_7pvs4fzxJFF,NA,NA,NA,"2016,08+Aug",NA,Chicago Deep Dish Pizza
AVwcnr2H_7pvs4fzxJFF,NA,NA,NA,"2016,08+Aug",NA,Pizza Topping Dippers
AVwcns7ZIN2L1WUfnB14,NA,NA,NA,"2016,22+Aug",NA,Create Your Own Pizza
AVwcnvRLByjofQCxgVSA,6.99,6.99,USD,"2016,31+May",Veggie patch pizzaTM,Veggie Patch Pizza
AVwco5kIByjofQCxgijC,NA,NA,NA,"2016,31+Jul",NA,Cheese Pizza
AVwco5kIByjofQCxgijC,4.5,4.5,USD,"2016,31+Mar",NA,Cheese Pizza
AVwco6DL_7pvs4fzxWaP,15,15,USD,"2016,23+Jul","Chicken breast, mozzarella cheese and bbq sauce",Bbq Chicken Pizza
AVwco6DL_7pvs4fzxWaP,14.5,14.5,USD,"2016,23+Jul","Broccoli, mushrooms, tomatoes, onions, green peppers and mozzarella cheese",Broccoli and Tomato Pizza
AVwco6DL_7pvs4fzxWaP,15,15,USD,"2016,23+Jul","Chicken breast, bleu cheese, hot sauce and mozzarella cheese",Buffalo Chicken Pizza
AVwco6DL_7pvs4fzxWaP,9.49,9.49,USD,"2016,23+Jul",NA,Cheese Pizza
AVwco6DL_7pvs4fzxWaP,8.5,8.5,USD,"2016,23+Jul","Ham, pineapple, mozzarella cheese and sauce",Hawaiian Pizza
AVwco6DL_7pvs4fzxWaP,15.5,15.5,USD,"2016,23+Jul","Pepperoni, bacon, ham, sausage, salami, mozzarella cheese and sauce",Meat Lovers Pizza
AVwco6DL_7pvs4fzxWaP,5,5,USD,"2016,23+Jul",Mozzarella cheese and sauce,Pizza Burger
AVwco6DL_7pvs4fzxWaP,5.5,5.5,USD,"2016,23+Jul",Mozzarella cheese and sauce,Pizza Steak
AVwco6DL_7pvs4fzxWaP,11.25,11.25,USD,"2016,23+Jul",NA,Sicilian Cheese Pizza
AVwco6DL_7pvs4fzxWaP,17.5,17.5,USD,"2016,23+Jul","Pepperoni, sausage, mushrooms, onions and green peppers",Sicilian Works Pizza
AVwco6DL_7pvs4fzxWaP,12.5,12.5,USD,"2016,23+Jul",Sicilian tomato pie made with our special sauce recipe and a touch of fresh garlic,Two Brothers Special Pizza
AVwco6DL_7pvs4fzxWaP,8.5,8.5,USD,"2016,23+Jul","Bacon, tomatoes, garlic and mozzarella cheese",White Bacon and Tomato Pizza
AVwco6DL_7pvs4fzxWaP,13,13,USD,"2016,23+Jul","Broccoli, tomatoes, garlic and mozzarella cheese",White Broccoli and Tomato Pizza
AVwco6DL_7pvs4fzxWaP,15.5,15.5,USD,"2016,23+Jul","Broccoli, mushrooms, tomatoes, onions, green peppers, garlic and mozzarella cheese",White Veggie Pizza
AVwco6DL_7pvs4fzxWaP,10.5,10.5,USD,"2016,23+Jul",NA,Works Pizza
AVwcoCbeIN2L1WUfnFej,20.99,20.99,USD,"2015,06+Nov",NA,Add To Large Pizzas
AVwcoCbeIN2L1WUfnFej,12,12,USD,"2015,06+Nov","With up to 5 toppings, including specialties",Any Large Pizza
AVwcoCbeIN2L1WUfnFej,21,21,USD,"2015,06+Nov",Three medium three topping pizzas,Medium Pizza Offers
AVwcodiqkufWRAb5xVde,8,8,USD,"2016,08+Jun",NA,Margherita Flatbread Pizza
AVwcodiqkufWRAb5xVde,9,9,USD,"2016,08+Jun",NA,Pesto Chicken and Artichoke Flatbread Pizza
AVwcodiqkufWRAb5xVde,8.5,8.5,USD,"2016,08+Jun",NA,Prosciutto and Arugula Flatbread Pizza
AVwcoe9hkufWRAb5xVq1,6,6,USD,"2016,31+Mar",NA,Wood Oven Cheese Pizza
AVwcoNZUByjofQCxgaUM,10.99,10.99,USD,"2016,01+Apr",NA,Deep Dish Pizza
AVwcoNZUByjofQCxgaUM,0.69,0.69,USD,"2016,01+Apr",NA,Junior Pizza
AVwcoNZUByjofQCxgaUM,9.99,9.99,USD,"2016,01+Apr",NA,Large Pizza
AVwcoNZUByjofQCxgaUM,7.99,7.99,USD,"2016,01+Apr",NA,Medium Pizza
AVwcoNZUByjofQCxgaUM,7.99,7.99,USD,"2016,01+Apr",NA,Medium Thin Crust Pizza
AVwcoNZUByjofQCxgaUM,6.99,6.99,USD,"2016,01+Apr",NA,Pizza Sub
AVwcoNZUByjofQCxgaUM,6.99,6.99,USD,"2016,01+Apr",NA,Pizza Sub Deluxe
AVwcoNZUByjofQCxgaUM,5.99,5.99,USD,"2016,01+Apr",NA,Small Pizza
AVwcoQOjkufWRAb5xTUU,15.95,15.95,USD,"2016,07+Aug",NA,Bbq Chicken Pizza
AVwcoQOjkufWRAb5xTUU,NA,NA,NA,"2016,07+Aug",NA,Bbq Chicken Pizza
AVwcoQOjkufWRAb5xTUU,15.95,15.95,USD,"2016,07+Aug",NA,Buffalo Chicken Pizza
AVwcoQOjkufWRAb5xTUU,14.95,14.95,USD,"2016,07+Aug",NA,Hawaiian Pizza
AVwcoQOjkufWRAb5xTUU,14.95,14.95,USD,"2016,07+Aug",NA,Marguerita Pizza
AVwcoQOjkufWRAb5xTUU,16.95,16.95,USD,"2016,07+Aug",NA,Staten Island Pizza
AVwcoQOjkufWRAb5xTUU,16.95,16.95,USD,"2016,07+Aug",NA,Veggie Pizza
AVwcoU_zkufWRAb5xUC-,9,9,USD,"2016,20+Apr",NA,Calabash Island Pizza
AVwcoU_zkufWRAb5xUC-,9,9,USD,"2016,20+Apr",NA,Calabash Pizza
AVwcoVmmByjofQCxgb0V,118.99,118.99,USD,"2017,09+Apr",NA,Pizza
AVwcoVmmByjofQCxgb0V,15.49,15.49,USD,"2017,09+Apr","Our legendary BBQ sauce, smoked gouda, red onions and fresh cilantro transform this original to iconic.",The Original Bbq Chicken Pizza
AVwcoW_jkufWRAb5xUar,12,12,USD,"2016,02+Aug",NA,Flat Bread Pizza
AVwcoWyC_7pvs4fzxQG_,9,9,USD,"2016,31+Mar","Shrimp, calamari, mussels, scallion pancake",Seafood Pizza
AVwcoWyC_7pvs4fzxQG_,9,9,USD,"2016,21+Aug","Shrimp, calamari, mussels, scallion pancake",Seafood Pizza
AVwcoZ4dIN2L1WUfnJn4,12.5,12.5,USD,"2016,22+Aug",NA,Artichoke Pizza
AVwcoZ4dIN2L1WUfnJn4,9.95,9.95,USD,"2016,22+Aug",NA,Margherita Pizza
AVwcoZ4dIN2L1WUfnJn4,11.95,11.95,USD,"2016,22+Aug",NA,Mediterranean Pizza
AVwcoZ4dIN2L1WUfnJn4,11.95,11.95,USD,"2016,22+Aug",NA,Mushroom Pizza
AVwcoZ4dIN2L1WUfnJn4,10.95,10.95,USD,"2016,22+Aug",NA,Pepperoni Pizza
AVwcoZ4dIN2L1WUfnJn4,11.95,11.95,USD,"2016,22+Aug",NA,Spicy Sausage Pizza
AVwcoZ4dIN2L1WUfnJn4,12.95,12.95,USD,"2016,22+Aug",NA,White Pizza
AVwcp2wkkufWRAb5xkQN,21.99,21.99,USD,"2016,20+Jun",24 Squares Double Cheese,Party Pizza
AVwcpA-CByjofQCxgj4A,NA,NA,NA,"2016,31+Mar",NA,Pizza Bar
AVwcpA-CByjofQCxgj4A,10.99,10.99,USD,"2016,20+Jun",NA,Pizza Fries
AVwcpAoCIN2L1WUfnQxG,NA,NA,NA,"2015,20+Oct","Small pepperoni, mushrooms, green peppers, bacon, sliced tomatoes",Delux Pizza
AVwcpG6pIN2L1WUfnRpk,NA,NA,NA,"2015,20+Oct",NA,Bbq Pizza
AVwcpG6pIN2L1WUfnRpk,4.39,4.39,USD,"2015,20+Oct",NA,Pizza Burger
AVwcpG6pIN2L1WUfnRpk,2.79,2.79,USD,"2015,20+Oct",NA,Pizza Puff
AVwcpgSVkufWRAb5xgz5,3.5,3.5,USD,"2016,15+May",NA,Scallion Pancakes (chinese Pizza)
AVwcpIvjkufWRAb5xcqP,4.99,4.99,USD,"2016,04+Apr",NA,Pizza Puff
AVwcpJbO_7pvs4fzxYsz,17.99,17.99,USD,"2016,20+Jun",NA,1 Topping Pizza
AVwcpJbO_7pvs4fzxYsz,6.49,4.49,USD,"2016,20+Jun",NA,Dessert Pizza
AVwcpJbO_7pvs4fzxYsz,4.99,4.99,USD,"2016,20+Jun",NA,Mini Pizza
AVwcpJbO_7pvs4fzxYsz,4.99,4.49,USD,"2016,20+Jun",NA,Pizza Bread
AVwcpJbO_7pvs4fzxYsz,22.99,12.49,USD,"2016,20+Jun",NA,Taco Pizza
AVwcpKAe_7pvs4fzxYyn,4.49,4.49,USD,"2017,16+Jan",With 2 cups of pizza sauce,Pizza Bread Slices
AVwcpKAe_7pvs4fzxYyn,5.49,5.49,USD,"2017,16+Jan",With 2 cups of pizza sauce,With Pizza Cheese
AVwcpLb4_7pvs4fzxZDe,6.95,6.95,USD,"2016,01+Apr",NA,Taco Pizza
AVwcpLb4_7pvs4fzxZDe,NA,NA,NA,"2016,20+Jun",NA,Taco Pizza
AVwcpNilByjofQCxglz-,2,2,USD,"2016,03+May",NA,Pizza Slice
AVwcpNilByjofQCxglz-,13.95,13.95,USD,"2016,03+May",NA,Sicilian Cheese Pizza
AVwcpNilByjofQCxglz-,10.5,10.5,USD,"2016,03+May",With ricotta and mozzarella cheese.,White Pizza
AVwcpsck_7pvs4fzxeys,9.95,9.95,USD,"2016,16+Aug","Tomato, mozzarella, oregano, fresh basil",Margherita Pizza
AVwcpsck_7pvs4fzxeys,9.95,9.95,USD,"2016,06+Jul","Tomato, mozzarella, oregano, fresh basil",Margherita Pizza
AVwcpsck_7pvs4fzxeys,NA,NA,NA,"2016,16+Aug",NA,Pizza Tartlets
AVwcpsck_7pvs4fzxeys,NA,NA,NA,"2016,06+Jul",NA,Pizza Tartlets
AVwcpsck_7pvs4fzxeys,NA,NA,NA,"2016,13+Jun","Roasted Holland peppers, kalamata olives, fresh garlic mozzarella cheese and Italian fennel sausage",Terra Piparade Pizza
AVwcp-Us_7pvs4fzxhZW,3.95,3.95,USD,"2016,27+Mar",NA,Pizza Burger
AVwcp-Us_7pvs4fzxhZW,4.95,4.95,USD,"2016,27+Mar",NA,Pizza or Mushroom Hoagie
AVwcpzjOkufWRAb5xj8a,NA,NA,NA,"2016,03+Aug",NA,Flatbread Pizza
AVwcq0Oa_7pvs4fzxrHl,9,9,USD,"2016,04+Jun","Pan fried pancake topped w. seaweed salad, spicy tuna or spicy salmon",Sushi Pizza
AVwcq1VeByjofQCxg3t1,8.6,8.6,USD,"2016,09+Jun","Pepperoni, salami, onions, pizza sauce, provolone.",4. Pizza Cheese Steak
AVwcq1VeByjofQCxg3t1,7.5,7.5,USD,"2016,09+Jun",NA,Cheese Pizza
AVwcq1VeByjofQCxg3t1,7.95,7.95,USD,"2016,09+Jun","Salami, pepperoni, shrooms, onions, provolone.",Pizza Sub
AVwcq1VeByjofQCxg3t1,6.25,6.25,USD,"2016,09+Jun","Salami, pepperoni, shrooms, onions, provolone.",Pizza Sub Wrap
AVwcq412_7pvs4fzxsDt,6.99,6.99,USD,"2016,05+Apr",Veggie patch pizzaTM,Veggie Patch Pizza
AVwcq7l0kufWRAb5xwkQ,8.95,8.95,USD,"2016,23+Oct",NA,Cheese Pizza
AVwcq7l0kufWRAb5xwkQ,5.5,5.5,USD,"2016,23+Oct",NA,Pepperoni Pizza
AVwcq7MN_7pvs4fzxsgN,12.99,12.99,USD,"2016,24+Apr","Grilled chicken, creamy spinach, Applewood bacon, green onions, Mozzarella, Provolone","Chicken, Spinach Bacon Pizza"
AVwcq7MN_7pvs4fzxsgN,11.49,11.49,USD,"2016,20+Aug",NA,Margherita Pizza
AVwcq7MN_7pvs4fzxsgN,12.29,12.29,USD,"2016,20+Aug","Roasted banana peppers, Mozzarella, Provolone, oregano",Pepperoni Classica Pizza
AVwcq7MN_7pvs4fzxsgN,10.99,10.99,USD,"2016,24+Apr",NA,Prosciutto Fennel Pizza
AVwcq7MN_7pvs4fzxsgN,12.99,12.99,USD,"2016,24+Apr","Sweet Italian sausage, pepperoni, meatballs, mushrooms, banana peppers, Mozzarella, Provolone",Sicilian Pizza
AVwcq8Y2_7pvs4fzxssF,10,10,USD,"2016,06+Aug","Basil, garlic, tomato and fresh mozzarella",Grilled Flatbread Pizza
AVwcqCgiIN2L1WUfnb4c,8.75,8.75,USD,"2016,10+Jul",NA,Pizza Burger
AVwcqGiZkufWRAb5xmpW,13.95,13.95,USD,"2016,08+Jun",NA,Good Company Fiesta Pizza
AVwcqGiZkufWRAb5xmpW,NA,NA,NA,"2015,20+Oct",NA,Good Company Fiesta Pizza
AVwcqGiZkufWRAb5xmpW,12.95,12.95,USD,"2016,08+Jun",NA,Kickin Chicken Pizza
AVwcqGiZkufWRAb5xmpW,NA,NA,NA,"2015,20+Oct",NA,Kickin Chicken Pizza
AVwcqGiZkufWRAb5xmpW,13.95,13.95,USD,"2016,08+Jun","Loaded with pepperoni, ham, chicken, bacon, beef, italian sausage and mozzarella",Meat Lovers Pizza
AVwcqGiZkufWRAb5xmpW,NA,NA,NA,"2015,20+Oct","Loaded with pepperoni, ham, chicken, bacon, beef, italian sausage and mozzarella",Meat Lovers Pizza
AVwcqGiZkufWRAb5xmpW,10.95,10.95,USD,"2016,08+Jun","Ranch dressing, grilled chicken, tomatoes, green onions and cheese",Wild Ranch Pizza
