id,address,categories,city,country,keys,latitude,longitude,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province,menuPageURL
AVwc9gwTkufWRAb502Jb,2898 Reynolda Rd,"Mediterranean Restaurants,Restaurants,Bakeries,Delis And Delicatessens,Italian Restaurants,Pizza,Delicatessens,Deli / Bodega,Italian Restaurant",Winston Salem,US,us/oldtown/winstonsalem/2898reynoldard/-604859920,36.144259,-80.300566,Dioli's Italian Market,27106,NA,NA,NA,Oldtown,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5Qb_qzmfqyOyEk9tfnXAi-1J1RzMsv1pMesq_c-2SibQ3eB_vD2UtMUFjtIvVc2uGTKLg_WYde-oo9XhznrPHpQoQfA2h9HZVCF2q1gOUgCAhXUU57mgUaCV4UTbcQ2JFB5TKkEXJYsbYzZ0mt_eth6BCXt6xPyZkxvEGhKtJt3Y54CKcoikc_5WVd0sdUhC26wbKxoHe1KCuuvif1q0i6-2erVnwIsWorMXBk9_Ey7wxmvDf8NvpkEQ2pwZxeR-NIiZQFD--g84qxdODR1tCL7LpFR2nwhWrOT1z4T_VnjMmuBUUi5eKYMCfeupEH0KSow1_6kNg8JzLZbr1a_KSJ6vO8mKZtLgBTApByFg-5BFZMHXmSMXlKgCnf5GvXWtwm70hXhasz0ET7NpXsnV7_8SspH-jWUApHA6EUUp_Fwr_xNaRT3QQm_y_bR1yzBB9BYLncUFqnMyNT1HGjVy-WuU&placement=listing_profile&cs_user=unknown&cs_session=02af98cb104c7470a911a23bec0c18a988c357b7
AVwc-Biq_7pvs4fz04TA,3770 Las Vegas Blvd S,Restaurant,Las Vegas,US,us/nv/lasvegas/3770lasvegasblvds/2042935390,36.104416,-115.17607,D. Vino Italian Food and Wine Bar - Monte Carlo,89109,USD,0,30,NV,NA
AVwce1nRByjofQCxetxl,1495 Union Ave,"Pizza Place,Italian Restaurant",Memphis,US,us/mphs/memphis/1495unionave/1358805307,35.13593,-90.01149,Little Italy Pizza,38104,USD,0,25,Mphs,http://www.yellowpages.com/memphis-tn/mip/little-italy-pizza-1349133/menu?lid=1349133
AVwce8Y1kufWRAb5vn8h,15950 Eureka Rd,Mexican Restaurant,Southgate,US,us/mi/southgate/15950eurekard/803649111,42.1992749,-83.216983,Mexican Gardens,48195,USD,25,40,MI,NA
AVwceqosIN2L1WUflZEO,2300 S 16th St,"Deli / Bodega,Mediterranean Restaurants,American Restaurants,Deli / Bodega South Philadelphia,Caterers,Restaurants,Sandwich Shops,Bagels,Italian Restaurants,Delicatessens,Health Food Restaurants",Philadelphia,US,us/pa/philadelphia/2300s16thst/266712722,39.92231,-75.17348,Mi Pal's Deli,19145,USD,0,25,PA,NA
AVwcerdUByjofQCxesKY,18 Maple St,"Greek Restaurant and Fast Food Restaurant,Greek Restaurant,Fast Food Restaurant",Danvers,US,us/ma/danvers/18maplest/2042909853,42.565882,-70.936112,Supreme Roast Beef & Sea Food,1923,USD,25,40,MA,NA
AVwcev8YByjofQCxesza,7559 Metropolitan Ave,Pizza Place,Middle Village,US,us/elmhurst/middlevillage/7559metropolitanave/-674653786,40.71322392,-73.87542844,Rosa Ii Pizzeria & Restaurant,11379,USD,25,40,Elmhurst,NA
AVwceym4IN2L1WUflaOn,8385 W 21st St N,"Mexican Restaurant,Fast Food Restaurant",Wichita,US,us/ks/wichita/8385w21ststn/-1061766539,37.72265196,-97.43952,Taco Pronto,67205,NA,NA,NA,KS,NA
AVwcf_LY_7pvs4fzvvkV,173 Ludlow St,"Restaurant,Italian Restaurant,Italian Restaurant and Breakfast Spot,Breakfast Spot,Italian Restaurant and Breakfast Spot Lower East Side",New York,US,us/newyorkcity/newyork/173ludlowst/-1838822714,40.72185,-73.987714,Tre Restaurant & Wine Bar,10002,USD,25,40,New York City,NA
AVwcf5Ml_7pvs4fzvuki,1640 Camino Del Rio N,"Pub,Bar,Sports Bar",San Diego,US,us/ca/sandiego/1640caminodelrion/892351913,32.76840354,-117.1470022,Tilted Kilt Mission Valley,92108,USD,25,40,CA,NA
AVwcfB-T_7pvs4fzvkL9,22 Warren St,"Restaurant,Italian Restaurant",New York,US,us/manhattan/newyork/22warrenst/-1225499122,40.71432,-74.00777,Gran Morsi,10007,USD,31,50,Manhattan,NA
AVwcfcuzByjofQCxe09x,5 York St,"Restaurants,Italian Restaurants,Pizza,Pizza Place",Kennebunk,US,us/me/kennebunk/5yorkst/144219212,43.38404,-70.54453,Kennebunk House Of Pizza,4043,NA,NA,NA,ME,http://www.yellowpages.com/kennebunk-me/mip/kennebunk-house-of-pizza-17513583/menu?lid=17513583
AVwcfDVeIN2L1WUfldUn,1231 Park St,"Sports Bar,Bar,Sports Bar and Bar,Sports Bar and Bar East End",Alameda,US,us/ca/alameda/1231parkst/-849454569,37.76190689,-122.2450572,The Fire Den,94501,USD,0,25,CA,NA
AVwcfGQxkufWRAb5vqD_,1760 44th St S W,"Pizza Place,Italian Restaurant,Salad Place,Restaurant",Wyoming,US,us/mi/wyoming/176044thstsw/-222679071,42.88401467,-85.70610523,Russo's Pizza,49519,NA,NA,NA,MI,NA
AVwcfHDFIN2L1WUfleAR,153 11 Union Tpke,"Sushi Restaurant, Asian Restaurant, and Japanese Restaurant Northeastern Queens,Restaurants,Japanese Restaurant,Asian Restaurant,Sushi Restaurant,Locksmiths",Flushing,US,us/queens/flushing/15311uniontpke/-168462954,40.719749,-73.80995,Kyoto Sushi,11367,USD,25,40,Queens,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5QUxzjoIhsRjoQ8f8YQn9HcgReZ_nkke5vJR1z9moRdyTohylAIsQsruXmEz9ksn-mS5rTUin99Y3ac9RrXe75vFN63JTD06rRvLZGiokDs1FDK3P_bah0mOEtO0SkVopudZgBUQu8ev2wZdolc2IZ_xkDU3DcjIx7vxC_jfttAxZlOallGLurHulOOt1PS528y08VvW_6zxkwNVdF2bWwBfjTWBmAYUjAL_uTRm3LhQ6CB60fkjn-qhkK4VcCC7--EsFVQgWeMMB1Ys6fBaQBzeEZYF8G1aWcoMYnmWIAyExNL-zwuBU4v9Zuye3IV3iRhGdurNa69RlkPigf2BN_OT2h_v5U119eNvSTayUISARmL-o2ihdVpdhZPupZ_pWlpWOT2Je6kvx3DBfyJwMbSGmXIkER8AX49Myx945V_Q2ZmwZuvp7BQI&placement=listing_profile&cs_user=unknown&cs_session=1e8d1934de80dae72e2e9f2cd828480ec5caf3e1
AVwcflMGkufWRAb5vv-Z,653 W 26th St,"Caterers,Carry-out food,Karaoke,Pizza,Restaurants,American restaurants,Cafeteria restaurants,Italian restaurants,Sandwiches,Catering,Sandwich Shops,Food Delivery Service,Take Out Restaurants,Cafeteria,Pizza Place",Erie,US,us/pa/erie/653w26thst/2044366803,42.10643,-80.08851,Booies Pizza,16508,NA,NA,NA,PA,NA
AVwcflRokufWRAb5vv_p,801 2nd Ave,restaurant,New York,US,us/manhattan/newyork/8012ndave/-1654309304,40.7504272,-73.9722061,Patsy's Pizzeria,10017,USD,25,40,Manhattan,NA
AVwcfo5MByjofQCxe3CV,315 S College Mall Rd,"Italian Restaurant,Fast Food Restaurant",Bloomington,US,us/in/bloomington/315scollegemallrd/-1070793882,39.16349566,-86.497756999999993,Fazoli's,47401,USD,0,25,IN,NA
AVwcfOhW_7pvs4fzvmjz,6226 W Ogden,Restaurant,Berwyn,US,us/il/berwyn/6226wogden/823028570,41.831861,-87.779364,Paisans Pizza - Berwyn,60402,USD,0,30,IL,NA
AVwcfP0oIN2L1WUflfgm,623 Highland Ave,Italian Restaurant,Connellsville,US,us/sconnelsvl/connellsville/623highlandave/574114000,40.02406613,-79.59280639,The Italian Oven,15425,USD,25,40,S Connelsvl,NA
AVwcfqiqByjofQCxe3QD,13005 N E 70th Pl,Pizza Place,Kirkland,US,us/juanita/kirkland/13005ne70thpl/-732557747,47.6669986,-122.166405,Pagliacci Pizza,98033,NA,NA,NA,Juanita,NA
AVwcfr_xByjofQCxe3gc,30 Mamaroneck Ave,Restaurant,White Plains,US,us/ny/whiteplains/30mamaroneckave/1916834591,41.031888,-73.766497,The Melting Pot - White Plains,10601,USD,31,50,NY,NA
AVwcfRuCkufWRAb5vsLR,1300 Raritan Rd,"Gastropub,Latin American Restaurants,Bars,American Restaurants,Restaurant,Brew Pubs,Caterers,Restaurants,Night Clubs,Family Style Restaurants,Bar & Grills,Mexican Restaurants,Taverns",Clark,US,us/nj/clark/1300raritanrd/639285630,40.633867,-74.309443,Oh' Brian's on the Green,7066,USD,0,30,NJ,NA
AVwcfXwuByjofQCxe0AL,12326 W 143rd St,"Pizza,Restaurants,Pizza Place",Homer Glen,US,us/il/homerglen/12326w143rdst/28820680,41.62928,-87.91965,Baldinelli Pizza,60491,NA,NA,NA,IL,NA
AVwcfZS9IN2L1WUflhUW,502 M St,"Bakery,Bakeries,Wholesale Bakeries,Cookies & Crackers,Restaurants",Fresno,US,us/ca/fresno/502mst/1826671992,36.731148,-119.781654,Valley Lahvosh Baking,93721,NA,NA,NA,CA,NA
AVwcg5E1IN2L1WUflxD9,1001 S Main St,"Pizza Place,Pizza,Sandwich Shops,Italian Restaurants,Delicatessens,Restaurants",Baltimore,US,us/oh/baltimore/1001smainst/-237284461,39.836708,-82.60525,Cristy's Pizza,43105,NA,NA,NA,OH,NA
AVwcg6nxByjofQCxfET_,3151 Steinway St,Pizza Place,Astoria,US,us/queens/astoria/3151steinwayst/1893402690,40.7600589,-73.91814829,Steinway Pizza,11103,NA,NA,NA,Queens,NA
AVwcgAZVkufWRAb5v0t7,Midway Airport,wich Place,Chicago,US,us/forestview/chicago/midwayairport/-802918446,41.7876304,-87.7417593,Potbelly Sandwich Shop,60638,USD,0,25,Forest View,NA
AVwcgdj2ByjofQCxe_c6,701 Gordon Dr,"American Restaurant and Bar,American Restaurant,Bar",Sioux City,US,us/ia/siouxcity/701gordondr/453275365,42.49020074,-96.40174627,Charlies American Grill & Spirits,51101,USD,25,40,IA,NA
AVwcgFoMByjofQCxe7eX,12514 120th Ave N E,"italian restaurant,Italian Restaurant, Pizza Place, and Wine Bar,Restaurant",Kirkland,US,us/kingsgate/kirkland/12514120thavene/-1207962575,47.7141111,-122.181,Cafe Veloce,98034,USD,0,30,Kingsgate,NA
AVwcgg1e_7pvs4fzv1Z-,1909 E Ray Rd,"Pizza Place,Pizza,Restaurants,Take Out Restaurants",Chandler,US,us/az/chandler/1909erayrd/-874863116,33.32076,-111.80924,Hungry Howie's Pizza,85225,NA,NA,NA,AZ,NA
AVwcgJEP_7pvs4fzvw9_,3747 Church Rd,"Restaurants,Italian Restaurants,Pizza,Pizza Place",Mount Laurel,US,us/mountlaureltownship/mountlaurel/3747churchrd/-1407899405,39.92969,-74.97526,Tony Soprano's Pizza,8054,NA,NA,NA,Mount Laurel Township,NA
AVwcgj-hkufWRAb5v63h,267 Swanton Rd,"Restaurants,Pizza,Delicatessens",Saint Albans,US,us/stalbans/saintalbans/267swantonrd/-683227184,44.838036,-73.081566,Pie In The Sky,5478,NA,NA,NA,St Albans,http://www.yellowpages.com/saint-albans-vt/mip/pie-in-the-sky-458960241/menu?lid=458960241
AVwcgJpG_7pvs4fzvxFA,1201 16th St,"Pizza Place, Bar, and Sports Bar LoDo,American Restaurant,Coffee Shop LoDo,Restaurants,Pizza Place, Bar, and Sports Bar,Pizza Place LoDo,Bakeries,Restaurant,American Restaurant LoDo,Bar,Dessert Shops,Pizza Place,Sports Bar,Burger Joint, American Restaurant, and Fast Food Restaurant LoDo",Denver,US,us/co/denver/120116thst/155764746,39.748593,-104.996471,Mellow Mushroom Pizza Bakers,80202,USD,25,40,CO,http://www.citysearch.com/profile/menu/1822091?singlePlatformId=the-cheesecake-factory-10
AVwcgkidkufWRAb5v6_Y,Rt 114,American Restaurant,Danvers,US,us/ma/danvers/rt114/-705874022,42.5520956,-70.95789297,Grassfields Bar & Grill,1923,USD,25,40,MA,NA
AVwcgkVj_7pvs4fzv2EZ,18607 Bothell Way N E,Restaurant,Bothell,US,us/queensgate/bothell/18607bothellwayne/278522068,47.762601,-122.208193,Tavern On The Square,98011,USD,0,30,Queensgate,NA
AVwcgmsOByjofQCxfBBy,120 E Post Rd,Pizza Place,White Plains,US,us/ny/whiteplains/120epostrd/604271339,41.02836,-73.76654,Euro Pizzeria,10601,NA,NA,NA,NY,NA
AVwcgOGXIN2L1WUflpvj,2220 Wildcat Reserve,Pizza Place,Littleton,US,us/co/littleton/2220wildcatreserve/-1399973405,39.53555771,-105.0149,Abo's Pizza,80129,NA,NA,NA,CO,NA
AVwcgTiG_7pvs4fzvy66,337 N Shore Dr,"American Restaurant,Bar",Pittsburgh,US,us/pitt/pittsburgh/337nshoredr/671772495,40.44582032,-80.01054704,Rivertowne North Shore,15212,USD,25,40,Pitt,NA
AVwcgvpxIN2L1WUflvl3,1165 N Stratford Rd,"Bowling Alley,Bowling,Bowling Equipment & Accessories,Bars,Cocktail Lounges,Restaurants",Moses Lake,US,us/raugust/moseslake/1165nstratfordrd/-1701876239,47.14469,-119.27833,Lake Bowl Inc,98837,NA,NA,NA,Raugust,NA
AVwcgvTI_7pvs4fzv4Ds,458 9th Ave,Burger Joint and Cupcake Shop,New York,US,us/nyc/newyork/4589thave/786957915,40.75452836,-73.995624,Burgers & Cupcakes,10018,USD,25,40,Nyc,NA
AVwcgvw4kufWRAb5v9DY,317 2nd St,"Bartending Service,Caterers,Pub",Langley,US,us/wa/langley/3172ndst/-592568224,48.03972,-122.41025,Mo's Pub Eatery,98260,NA,NA,NA,WA,NA
AVwcgWZ8_7pvs4fzvzdf,6607 Glenway Ave,Pizza Place and Italian Restaurant,Cincinnati,US,us/fairmont/cincinnati/6607glenwayave/324000305,39.15657,-84.630101,Larosa's Pizzeria,45211,USD,25,40,Fairmont,NA
AVwcg-XuByjofQCxfFFY,417 12th St,"Food Stores,Butcher Shops,Seafood Markets,Restaurants,Delis And Delicatessens",Hammonton,US,us/blueanchor/hammonton/41712thst/-564310474,39.631881,-74.808583,Baglianis Food Market,8037,NA,NA,NA,Blue Anchor,NA
AVwcgYcWIN2L1WUflrnP,708 Jersey Ave,Restaurant,Hoboken,US,us/uptown/hoboken/708jerseyave/-425846995,40.729038,-74.044874,The Hamilton Inn,7030,USD,0,30,Uptown,NA
AVwcgZWpkufWRAb5v4-F,715 Lenoir Rhyne Blvd S E,Mexican Restaurant,Hickory,US,us/longview/hickory/715lenoirrhyneblvdse/807659555,35.72376469,-81.32007122,Rancho Viejo Mexican Grill,28602,USD,25,40,Longview,NA
AVwch2cCByjofQCxfPWs,101 W Main St,"Cajun / Creole Restaurant,Coffee Shops,Fast Food Restaurants,Hamburgers & Hot Dogs,Restaurants",Broussard,US,us/la/broussard/101wmainst/897471151,30.148035,-91.964066,Ton's Drive-in,70518,NA,NA,NA,LA,NA
AVwch546ByjofQCxfQAe,1125 H St NE,"Asian Restaurant,Washington Dc",Washington,US,us/dc/washington/1125hstne/1706823956,38.9001696,-76.9902978,Khan's Bar & Grill,20002,USD,7,12,DC,NA
AVwch6_U_7pvs4fzwGp9,267 S 19th St,"Italian Restaurant Rittenhouse Square,Italian Restaurant",Philadelphia,US,us/phila/philadelphia/267s19thst/96715,39.948228,-75.172549,C19,19103,USD,0,30,Phila,NA
AVwchf5xkufWRAb5wGA4,5365 Alton Pkwy,"Pizza Place,Pizza",Irvine,US,us/ca/irvine/5365altonpkwy/-695527346,33.6713,-117.789,Zpizza,92604,NA,NA,NA,CA,NA
AVwchFuP_7pvs4fzv8Tr,3401 Esperanza Xing,"Pizza,Take Out Restaurants,Restaurants,American Restaurants,Italian Restaurants,pizza place,American Restaurant",Austin,US,us/tx/austin/3401esperanzaxing/-220003116,30.40052,-97.72676,California Pizza Kitchen,78758,USD,25,40,TX,NA
AVwchGfK_7pvs4fzv8eD,201 N Main St,Pizza Place,Keller,US,us/tx/keller/201nmainst/1504065876,32.93635265,-97.25380991,Bosses Pizza - Keller,76248,NA,NA,NA,TX,NA
AVwchjFr_7pvs4fzwB3K,800 N Main St,"Wings Joint,American Restaurant",Kernersville,US,us/matthewstown/kernersville/800nmainst/548745103,36.12882319,-80.0599008,East Coast Wings & Grill,27284,USD,25,40,Matthewstown,NA
AVwchjJbByjofQCxfLsn,1042 Union Rd,Pizza Place,Buffalo,US,us/ny/buffalo/1042unionrd/-747185219,42.828365,-78.75513,Brando's Pizza,14224,NA,NA,NA,NY,NA
AVwchRDDkufWRAb5wDEx,233 Broadway,"Restaurant,New York City",New York,US,us/nyc/newyork/233broadway/610350580,40.712266,-74.007918,Woolworth Tower Kitchen,10279,USD,31,50,Nyc,NA
AVwchTsTIN2L1WUfl1sf,2035 4th Ave,"Food Products,Grocery Stores,Supermarkets and Super Stores,Delicatessens,Grocery Stores & Supermarkets,Sandwich Place,Grocery Store",Seattle,US,us/wa/seattle/20354thave/1178180941,47.613308,-122.3405,Ralph's Grocery Deli,98121,NA,NA,NA,WA,NA
AVwchtud_7pvs4fzwECD,302 E 12th St,"Restaurant,Italian Restaurant,Italian Restaurant East Village",New York,US,us/manhattan/newyork/302e12thst/-1562848649,40.7306862,-73.9854965,John's of 12th Street,10003,USD,25,40,Manhattan,NA
AVwchUESIN2L1WUfl1xf,659 W Main Rd,Restaurant,Middletown,US,us/ri/middletown/659wmainrd/2065478353,41.520603,-71.29902,Kingston Pizza,2842,NA,NA,NA,RI,NA
AVwchUndByjofQCxfI3R,4046 Skippack Pike,"Italian Restaurants,Continental Restaurants,Restaurants",Skippack,US,us/pa/skippack/4046skippackpike/-240242295,40.224075,-75.40131,Hotel Fiesole - Bella Rossa,19474,NA,NA,NA,PA,http://www.yellowpages.com/skippack-pa/mip/hotel-fiesole-bella-rossa-481121338/menu
AVwchUwQIN2L1WUfl14u,3208 N Loop 250 W,"Pizza Place,cellular phone companies",Midland,US,us/tx/midland/3208nloop250w/1045531984,32.01104178,-102.1571124,Doubledave's Pizzaworks,79707,NA,NA,NA,TX,NA
AVwchVyzIN2L1WUfl2CP,4999 Old Orchard Shopping Ctr,"Italian Restaurant,American Restaurant,Dessert Shop",Skokie,US,us/il/skokie/4999oldorchardshoppingctr/-578789913,42.05731867,-87.74851122,Maggiano's Little Italy,60077,USD,25,40,IL,NA
AVwchXjrByjofQCxfJaI,6101 Bardstown Rd,"Restaurant,Restaurants,Italian Restaurants,Pizza,Pizza Place",Louisville,US,us/ky/louisville/6101bardstownrd/-1548270422,38.15805,-85.59119,Bearno's Pizza,40291,NA,NA,NA,KY,http://www.yellowpages.com/louisville-ky/mip/bearnos-pizza-3954046/menu
AVwci2RJ_7pvs4fzwRbK,73722 El Paseo,italian restaurant,Palm Desert,US,us/ca/palmdesert/73722elpaseo/1269582514,33.719958,-116.378539,Piero's Pizza Vino,92260,USD,25,40,CA,NA
AVwci6m8kufWRAb5wW1m,1720 E Sternberg Rd,Pizza Place,Fruitport,US,us/mi/fruitport/1720esternbergrd/-1094963752,43.15464555,-86.20251463,That 70s Dough,49415,USD,0,25,MI,NA
AVwciaSHIN2L1WUfmDMu,1 Seascape Resort Dr,Restaurant,Aptos,US,us/seacliff/aptos/1seascaperesortdr/-1282357100,36.951958,-121.878676,Sanderlings - Seascape Resort,95003,USD,0,30,Seacliff,NA
AVwciBJHByjofQCxfRQR,1516 E Wood St,Pizza Place,Paris,US,us/tn/paris/1516ewoodst/57734712,36.3119687,-88.29254186,Ace's Pizza,38242,NA,NA,NA,TN,NA
AVwciCoiIN2L1WUfl-g0,109 W County Ctr,"Pizza Place,Restaurants,Pizza,American Restaurants,Italian Restaurants,Take Out Restaurants",Saint Louis,US,us/countrylifeacres/saintlouis/109wcountyctr/-220003116,38.60194477,-90.44655146,California Pizza Kitchen,63131,USD,25,40,Country Life Acres,http://www.citysearch.com/profile/menu/683476670?singlePlatformId=california-pizza-kitchen-7
AVwcif6JIN2L1WUfmELD,16049 Johnson Rd,pizza place,Charlotte,US,us/nc/charlotte/16049johnsonrd/572757474,35.02941614,-80.85045251,Papa John's Pizza,28277,USD,0,25,NC,NA
AVwciK-z_7pvs4fzwJmC,1788 Main St W,"American Restaurant,Bar,American Restaurant and Bar",Locust,US,us/nc/locust/1788mainstw/296356057,35.25537535,-80.452548,Tailgators Sports Grill,28097,USD,0,25,NC,NA
AVwciMaekufWRAb5wOmE,135 Village St,"Pizza Place,Restaurants,Pizza",Medway,US,us/ma/medway/135villagest/1229301887,42.140137,-71.39677,Medway Village Pizza,2053,NA,NA,NA,MA,http://www.yellowpages.com/medway-ma/mip/medway-village-pizza-1231388/menu?lid=1231388
AVwcimAYIN2L1WUfmFZt,1402 S 12th Ave,"Grocery Stores,Convenience Stores,Restaurants,Sandwich Shops,Gas Stations,Gas Station,Gas Station, Pizza Place, and Grocery Store,Grocery Store,Pizza Place",Marshalltown,US,us/ia/marshalltown/1402s12thave/-1658150845,42.031575,-92.89331,Casey's General Store,50158,NA,NA,NA,IA,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5Qb_qzmfqyOyEpgmvN8wCJXfL6nWQgpedon5AeUDa8Px1b4Fjs2pJRYwU36F475ZfFzwQ2S60w42DO5DjFqM9C5emqodk5XpkCfqpOrl611OQPambBWg_EwC59WvifGf1ZMS_l7UfP3779L1pNNjCdtyozVcIr6bJEJ64ds0k5v9WOWIszOxg9q9_4atDeu8MGzXhvOjWejLt8o7749cRxa6fFOPbdTEHTiq9stdGzGA_kaWL2_qyMV3FuLLIXiqbjEAPPOCMWLWZgsonmdV9-zyxEZNDs34ghz1FvjjxE_ysP-dZS_O0eF2YcwD7-mDdVSlbh7xWQYV0haUeA5onm5Qjs76u0u9oL2vHlQMwzIGwN1TXI2vQe_Uwv_LOOSxclQ4uQrNeoNc7gUITiWw5SdFCryN9IZOjTEHO436yXt60Ltfwy8vZGpbNbK_qmaeIKg&placement=listing_profile&cs_user=unknown&cs_session=1eeda54aca569b334bb07b47435f9dc67f6640bc
AVwciNQSByjofQCxfTwI,944 S Irby St,"Florence Restaurants,Pizza Place,Restaurants,Pizza",Florence,US,us/sc/florence/944sirbyst/-2068255666,34.1761,-79.76639,Pizza Chef,29501,NA,NA,NA,SC,NA
AVwciqNbkufWRAb5wUAx,1294 Chalkstone Ave,"Pizza,Pizza Place,latin american restaurant",Providence,US,us/ri/providence/1294chalkstoneave/267094611,41.83253,-71.45175,Papa Joe's Pizza,2908,NA,NA,NA,RI,http://www.yellowpages.com/providence-ri/mip/papa-joes-pizza-467887062/menu
AVwci-WBkufWRAb5wXb4,700 Main St,"Bagel Shop,Bagel Shop Historic Edgefield,Restaurant",Nashville,US,us/tn/nashville/700mainst/103822956,36.17451746,-86.7605567,Bagelface Bakery,37206,USD,0,25,TN,NA
AVwc-IY__7pvs4fz05S8,711 E Main St,"Brewery,Pub,Ice Cream & Frozen Desserts,Dessert Restaurants",Lexington,US,us/edmund/lexington/711emainst/-1884995944,33.977715,-81.229095,Old Mill Brewpub,29072,NA,NA,NA,Edmund,NA
AVwcj50FByjofQCxfoO5,317 S Main St,"Pizza Place,Grapevine Restaurants",Grapevine,US,us/tx/grapevine/317smainst/1966763339,32.938723,-97.078219,Cruise Shop,76051,NA,NA,NA,TX,NA
AVwcj9G8IN2L1WUfmV20,1045 NW Kings Blvd,"Bars Pubs,Bars Clubs,Taverns,Restaurants,Bars & Clubs,Bars & Pubs",Corvallis,US,us/or/corvallis/1045nwkingsblvd/-2003864478,44.5772,-123.2753,Suds & Suds,97330,NA,NA,NA,OR,NA
AVwcjhCoIN2L1WUfmQoQ,427 S Boston Ave,"Office and Building Downtown Tulsa,Office and Building",Tulsa,US,us/ok/tulsa/427sbostonave/-1006319742,36.15205156,-95.98882702,Philtower Building,74103,NA,NA,NA,OK,NA
AVwcjkbYByjofQCxfkX0,1514 Us 41,Restaurant,Schererville,US,us/in/schererville/1514us41/-1072873174,41.495491,-87.470989,Ciao Bella,46375,USD,0,30,IN,NA
AVwcjKIvIN2L1WUfmMNc,9128 5th Ave,"Restaurant,Breakfast & Brunch,American Restaurant",Brooklyn,US,us/ny/brooklyn/91285thave/1082866981,40.6183,-74.02934,Bay Ridge Eatery,11209,NA,NA,NA,NY,http://www.singlepage.com/bay-ridge-eatery
AVwcjKn2_7pvs4fzwU9r,18 Auburn Way S,"Take Out Restaurants,Mediterranean Restaurants,Italian Restaurant Downtown Auburn,Restaurant,Restaurants,Italian Restaurant,Italian Restaurants",Auburn,US,us/wa/auburn/18auburnways/970796590,47.30715113,-122.2253753,Don Giovanni Ristorante Italiano and Wine Bar,98002,USD,50,55,WA,NA
AVwcjl8okufWRAb5wepV,1150 Douglas Ave,Restaurant,Altamonte Springs,US,us/fl/altamontesprings/1150douglasave/272561294,28.68731,-81.391533,Terramia Ristorante,32714,USD,0,30,FL,NA
AVwcjljgkufWRAb5wej-,186 Hillside Ave,Restaurant,Milford,US,us/ct/milford/186hillsideave/-681966196,41.220893,-73.005318,Oscar's Woodmont Kitchen,6460,USD,0,30,CT,NA
AVwcjMsCkufWRAb5wZ-v,216 Townsend St,Restaurant,San Francisco,US,us/ca/sanfrancisco/216townsendst/1674984014,37.778633,-122.393319,District - San Francisco,94107,USD,31,50,CA,NA
AVwcjnPlkufWRAb5we36,300 E Grand Ave,American Restaurant,Chickasha,US,us/ok/chickasha/300egrandave/-1584181002,35.02899335,-97.93078473,Interurban,73018,USD,25,40,OK,NA
AVwcjPXh_7pvs4fzwV2a,4747 Marketplace Dr,"General Entertainment,Concert Tickets,Dinner Theaters",Johnstown,US,us/co/johnstown/4747marketplacedr/-1896974607,40.357917,-104.978371,Candlelight Dinner Playhouse,80534,NA,NA,NA,CO,NA
AVwcj-UvIN2L1WUfmWDW,& The Embarcadero,"Seafood Restaurant,American Restaurant,Food and Beverage",San Francisco,US,us/ca/sanfrancisco/embarcadero/455988271,37.79932696,-122.3973175,Waterfront Restaurant,94111,USD,25,40,CA,NA
AVwcjVwKkufWRAb5wbr4,32925 1st Ave S,"Food and Beverage,Federal Way Restaurants,Pizza Place,Pizza,Caterers,Restaurants",Federal Way,US,us/wa/federalway/329251staves/1349890216,47.307087,-122.334694,Pizza Pizazz,98003,NA,NA,NA,WA,NA
AVwcjW0AByjofQCxfhz4,3500 E Main St,Restaurant,Farmington,US,us/nm/farmington/3500emainst/1230070689,36.74987198,-108.1603169,Tomo Steak and Sushi,87402,USD,50,55,NM,NA
AVwcjWTZ_7pvs4fzwXIq,11301 Rockville Pike,Lingerie Store and Women's Store,Kensington,US,us/md/kensington/11301rockvillepike/-1453218598,39.04173903,-77.10734816,Victoria's Secret Pink,20895,NA,NA,NA,MD,NA
AVwcjXd9kufWRAb5wcBa,286 Main St,Pizza Place,Great Barrington,US,us/negremont/greatbarrington/286mainst/1075402883,42.19469,-73.362096,Baba Louie's,1230,NA,NA,NA,N Egremont,NA
